year;cod_mun;idhm
2015;21069;0.227
2015;21070;0.241
2015;21072;0.249
2015;21073;0.209
2015;21074;0.198
2015;21076;0.241
2015;21077;0.231
2015;21078;0.238
2015;23002;0.252
2015;23003;0.239
2015;23005;0.234
2015;23006;0.234
2015;23007;0.234
2015;23008;0.213
2015;23009;0.251
2015;23010;0.216
2015;23011;0.213
2015;23012;0.22
2015;23014;0.221
2015;23015;0.219
2015;23017;0.22
2015;23018;0.21
2015;23019;0.243
2015;23020;0.247
2015;23024;0.235
2015;23025;0.229
2015;23026;0.245
2015;23028;0.241
2015;23030;0.224
2015;23033;0.241
2015;23034;0.228
2015;23035;0.229
2015;23038;0.276
2015;23039;0.201
2015;23040;0.239
2015;23044;0.227
2015;23045;0.218
2015;23046;0.221
2015;23047;0.211
2015;23049;0.227
2015;23050;0.28
2015;23051;0.228
2015;23052;0.222
2015;23053;0.205
2015;23055;0.249
2015;23056;0.232
2015;23058;0.243
2015;23059;0.235
2015;23060;0.261
2015;23061;0.224
2015;23062;0.219
2015;23063;0.219
2015;23064;0.215
2015;23065;0.233
2015;23066;0.24
2015;23067;0.222
2015;23069;0.245
2015;23070;0.231
2015;23071;0.229
2015;23072;0.231
2015;23073;0.233
2015;23074;0.22
2015;23075;0.225
2015;23079;0.217
2015;23080;0.224
2015;23081;0.238
2015;23082;0.234
2015;23084;0.207
2015;23085;0.22
2015;23086;0.241
2015;23087;0.254
2015;23088;0.231
2015;23090;0.235
2015;23092;0.26
2015;23093;0.227
2015;23094;0.228
2015;23095;0.239
2015;23096;0.234
2015;23097;0.227
2015;23099;0.241
2015;23901;0.231
2015;23902;0.225
2015;23903;0.227
2015;23904;0.202
2015;23905;0.217
2015;29001;0.207
2015;29002;0.215
2015;29003;0.219
2015;29005;0.219
2015;29007;0.26
2015;29008;0.201
2015;29009;0.211
2015;29010;0.232
2015;29011;0.186
2015;29012;0.21
2015;29013;0.214
2015;29015;0.253
2015;29017;0.238
2015;29018;0.227
2015;29019;0.221
2015;29020;0.231
2015;29023;0.204
2015;29025;0.252
2015;29026;0.207
2015;29027;0.209
2015;29028;0.21
2015;29031;0.212
2015;29032;0.234
2015;29033;0.202
2015;29035;0.222
2015;29038;0.226
2015;29039;0.221
2015;29040;0.216
2015;29041;0.218
2015;29042;0.22
2015;29043;0.209
2015;29044;0.173
2015;29045;0.196
2015;29046;0.217
2015;29047;0.21
2015;29048;0.234
2015;29049;0.219
2015;29051;0.238
2015;29053;0.242
2015;29054;0.229
2015;29055;0.228
2015;29056;0.208
2015;29058;0.199
2015;29059;0.216
2015;29061;0.236
2015;29067;0.258
2015;29068;0.218
2015;29069;0.252
2015;29070;0.227
2015;29071;0.158
2015;29072;0.216
2015;29073;0.211
2015;29075;0.226
2015;29076;0.241
2015;29079;0.215
2015;29080;0.218
2015;29082;0.279
2015;29083;0.2
2015;29084;0.256
2015;29086;0.188
2015;29088;0.222
2015;29089;0.226
2015;29090;0.218
2015;29091;0.221
2015;29093;0.203
2015;29094;0.244
2015;29095;0.225
2015;29096;0.236
2015;29097;0.225
2015;29098;0.235
2015;29099;0.206
2015;29100;0.22
2015;29901;0.248
2015;29902;0.209
2015;41001;0.228
2015;41002;0.211
2015;41003;0.223
2015;41004;0.238
2015;41005;0.226
2015;41006;0.205
2015;41007;0.224
2015;41008;0.23
2015;41009;0.192
2015;41010;0.257
2015;41011;0.218
2015;41012;0.217
2015;41013;0.211
2015;41014;0.202
2015;41015;0.226
2015;41016;0.252
2015;41017;0.273
2015;41018;0.213
2015;41019;0.213
2015;41020;0.2
2015;41021;0.237
2015;41022;0.192
2015;41023;0.203
2015;41024;0.228
2015;41025;0.217
2015;41026;0.21
2015;41027;0.197
2015;41028;0.279
2015;41029;0.247
2015;41031;0.21
2015;41032;0.225
2015;41033;0.205
2015;41034;0.219
2015;41035;0.228
2015;41036;0.215
2015;41037;0.23
2015;41038;0.252
2015;41039;0.229
2015;41040;0.294
2015;41041;0.243
2015;41042;0.223
2015;41044;0.279
2015;41045;0.233
2015;41046;0.219
2015;41047;0.282
2015;41048;0.216
2015;41049;0.229
2015;41050;0.229
2015;41051;0.23
2015;41052;0.202
2015;41053;0.22
2015;41055;0.215
2015;41056;0.221
2015;41058;0.239
2015;41059;0.282
2015;41060;0.228
2015;41061;0.2
2015;41062;0.213
2015;41063;0.205
2015;41064;0.21
2015;41065;0.228
2015;41066;0.213
2015;41067;0.216
2015;41068;0.229
2015;41069;0.204
2015;41070;0.278
2015;41071;0.214
2015;41072;0.216
2015;41073;0.217
2015;41074;0.214
2015;41075;0.209
2015;41076;0.21
2015;41077;0.217
2015;41078;0.209
2015;41079;0.214
2015;41080;0.209
2015;41081;0.232
2015;41082;0.229
2015;41083;0.219
2015;41084;0.22
2015;41085;0.261
2015;41086;0.232
2015;41087;0.228
2015;41089;0.232
2015;41090;0.222
2015;41091;0.281
2015;41092;0.211
2015;41093;0.3
2015;41094;0.238
2015;41095;0.227
2015;41096;0.283
2015;41097;0.194
2015;41098;0.228
2015;41099;0.186
2015;41101;0.201
2015;41102;0.218
2015;41901;0.232
2015;41902;0.204
2015;41903;0.19
2016;04001;0.218
2016;04002;0.224
2016;04003;0.226
2016;04006;0.229
2016;04011;0.226
2016;04013;0.27
2016;04016;0.239
2016;04017;0.193
2016;04024;0.244
2016;04029;0.225
2016;04030;0.204
2016;04031;0.221
2016;04032;0.263
2016;04035;0.234
2016;04037;0.24
2016;04038;0.235
2016;04044;0.234
2016;04045;0.229
2016;04047;0.211
2016;04048;0.226
2016;04049;0.236
2016;04050;0.188
2016;04052;0.264
2016;04053;0.25
2016;04057;0.22
2016;04059;0.228
2016;04062;0.244
2016;04063;0.245
2016;04064;0.241
2016;04066;0.22
2016;04069;0.24
2016;04070;0.206
2016;04074;0.228
2016;04075;0.249
2016;04076;0.226
2016;04078;0.222
2016;04079;0.255
2016;04083;0.227
2016;04086;0.218
2016;04088;0.205
2016;04092;0.243
2016;04093;0.212
2016;04098;0.227
2016;04099;0.247
2016;04100;0.247
2016;04101;0.229
2016;04102;0.219
2016;04103;0.215
2016;04902;0.231
2016;04903;0.22
2016;11001;0.222
2016;11002;0.212
2016;11003;0.218
2016;11004;0.264
2016;11005;0.221
2016;11006;0.218
2016;11007;0.213
2016;11008;0.264
2016;11010;0.214
2016;11011;0.233
2016;11012;0.282
2016;11013;0.234
2016;11014;0.237
2016;11015;0.241
2016;11016;0.201
2016;11017;0.206
2016;11018;0.234
2016;11019;0.224
2016;11020;0.248
2016;11021;0.219
2016;11022;0.235
2016;11023;0.225
2016;11024;0.247
2016;11025;0.206
2016;11026;0.208
2016;11027;0.263
2016;11028;0.26
2016;11029;0.196
2016;11030;0.263
2016;11031;0.261
2016;11032;0.222
2016;11033;0.254
2016;11034;0.227
2016;11035;0.243
2016;11037;0.234
2016;11038;0.24
2016;11039;0.217
2016;11041;0.223
2016;11042;0.233
2016;11901;0.227
2016;11902;0.209
2016;14001;0.234
2016;14002;0.232
2016;14003;0.229
2016;14004;0.232
2016;14005;0.204
2016;14006;0.259
2016;14007;0.225
2016;14008;0.218
2016;14009;0.247
2016;14010;0.223
2016;14012;0.235
2016;14013;0.247
2016;14014;0.242
2016;14015;0.247
2016;14016;0.22
2016;14017;0.234
2016;14018;0.24
2016;14019;0.238
2016;14021;0.275
2016;14022;0.237
2016;14023;0.243
2016;14024;0.225
2016;14025;0.25
2016;14026;0.242
2016;14027;0.25
2016;14029;0.227
2016;14030;0.223
2016;14033;0.232
2016;14035;0.236
2016;14036;0.219
2016;14037;0.223
2016;14038;0.232
2016;14039;0.244
2016;14040;0.248
2016;14041;0.235
2016;14042;0.252
2016;14043;0.236
2016;14044;0.227
2016;14045;0.215
2016;14046;0.229
2016;14047;0.193
2016;14048;0.217
2016;14049;0.232
2016;14050;0.229
2016;14051;0.229
2016;14052;0.25
2016;14053;0.228
2016;14054;0.267
2016;14055;0.239
2016;14056;0.232
2016;14057;0.23
2016;14058;0.237
2016;14060;0.231
2016;14062;0.229
2016;14063;0.251
2016;14065;0.231
2016;14066;0.225
2016;14067;0.24
2016;14069;0.231
2016;14070;0.24
2016;14072;0.246
2016;14073;0.22
2016;14074;0.24
2016;18003;0.267
2016;18006;0.191
2016;18011;0.253
2016;18012;0.224
2016;18013;0.221
2016;18014;0.26
2016;18017;0.232
2016;18021;0.254
2016;18022;0.241
2016;18023;0.248
2016;18027;0.211
2016;18028;0.233
2016;18029;0.218
2016;18035;0.212
2016;18036;0.293
2016;18038;0.229
2016;18039;0.226
2016;18045;0.2
2016;18046;0.221
2016;18047;0.254
2016;18048;0.23
2016;18050;0.22
2016;18051;0.206
2016;18053;0.225
2016;18056;0.222
2016;18057;0.257
2016;18059;0.222
2016;18061;0.21
2016;18062;0.258
2016;18063;0.188
2016;18066;0.216
2016;18068;0.258
2016;18071;0.241
2016;18079;0.21
2016;18082;0.213
2016;18084;0.28
2016;18087;0.295
2016;18088;0.181
2016;18089;0.245
2016;18093;0.209
2016;18094;0.206
2016;18095;0.234
2016;18097;0.226
2016;18098;0.237
2016;18099;0.262
2016;18100;0.217
2016;18101;0.279
2016;18102;0.222
2016;18105;0.233
2016;18111;0.273
2016;18115;0.213
2016;18116;0.226
2016;18119;0.236
2016;18122;0.238
2016;18126;0.226
2016;18127;0.248
2016;18132;0.237
2016;18133;0.201
2016;18134;0.269
2016;18135;0.23
2016;18136;0.2
2016;18137;0.23
2016;18138;0.216
2016;18140;0.244
2016;18143;0.225
2016;18145;0.283
2016;18146;0.214
2016;18147;0.222
2016;18148;0.208
2016;18149;0.282
2016;18150;0.246
2016;18152;0.184
2016;18153;0.264
2016;18154;0.207
2016;18157;0.254
2016;18158;0.228
2016;18159;0.224
2016;18162;0.201
2016;18164;0.211
2016;18165;0.239
2016;18167;0.215
2016;18171;0.216
2016;18173;0.234
2016;18175;0.235
2016;18182;0.203
2016;18184;0.217
2016;18188;0.222
2016;18192;0.238
2016;18193;0.262
2016;18194;0.229
2016;18903;0.197
2016;18905;0.257
2016;18906;0.224
2016;18907;0.228
2016;18911;0.261
2016;18912;0.235
2016;21002;0.287
2016;21004;0.218
2016;21005;0.237
2016;21006;0.206
2016;21007;0.248
2016;21008;0.21
2016;21010;0.23
2016;21011;0.24
2016;21013;0.238
2016;21014;0.237
2016;21016;0.232
2016;21017;0.229
2016;21018;0.247
2016;21021;0.242
2016;21023;0.212
2016;21025;0.229
2016;21029;0.233
2016;21030;0.228
2016;21032;0.222
2016;21034;0.222
2016;21035;0.227
2016;21038;0.218
2016;21040;0.237
2016;21041;0.269
2016;21042;0.214
2016;21043;0.233
2016;21044;0.229
2016;21046;0.264
2016;21047;0.221
2016;21049;0.255
2016;21050;0.249
2016;21052;0.24
2016;21053;0.23
2016;21054;0.239
2016;21055;0.281
2016;21056;0.231
2016;21057;0.199
2016;21058;0.223
2016;21060;0.241
2016;21061;0.217
2016;21062;0.21
2016;21063;0.242
2016;21064;0.239
2016;21068;0.215
2016;21069;0.24
2016;21070;0.244
2016;21072;0.248
2016;21073;0.217
2016;21074;0.202
2016;21076;0.239
2016;21077;0.234
2016;21078;0.246
2016;23002;0.258
2016;23003;0.249
2016;23005;0.242
2016;23006;0.241
2016;23007;0.245
2016;23008;0.226
2016;23009;0.262
2016;23010;0.226
2016;23011;0.226
2016;23012;0.229
2016;23014;0.23
2016;23015;0.227
2016;23017;0.226
2016;23018;0.219
2016;23019;0.248
2016;23020;0.271
2016;23024;0.242
2016;23025;0.24
2016;23026;0.251
2016;23028;0.247
2016;23030;0.238
2016;23033;0.242
2016;23034;0.24
2016;23035;0.234
2016;23038;0.279
2016;23039;0.211
2016;23040;0.246
2016;23044;0.229
2016;23045;0.229
2016;23046;0.232
2016;23047;0.217
2016;23049;0.237
2016;23050;0.287
2016;23051;0.237
2016;23052;0.237
2016;23053;0.216
2016;23055;0.255
2016;23056;0.243
2016;23058;0.253
2016;23059;0.243
2016;23060;0.27
2016;23061;0.234
2016;23062;0.236
2016;23063;0.236
2016;23064;0.225
2016;23065;0.242
2016;23066;0.247
2016;23067;0.232
2016;23069;0.253
2016;23070;0.238
2016;23071;0.234
2016;23072;0.238
2016;23073;0.242
2016;23074;0.236
2016;23075;0.237
2016;23079;0.23
2016;23080;0.24
2016;23081;0.247
2016;23082;0.237
2016;23084;0.223
2016;23085;0.233
2016;23086;0.249
2016;23087;0.259
2016;23088;0.237
2016;23090;0.247
2016;23092;0.267
2016;23093;0.237
2016;23094;0.244
2016;23095;0.252
2016;23096;0.244
2016;23097;0.235
2016;23099;0.252
2016;23901;0.237
2016;23902;0.236
2016;23903;0.238
2016;23904;0.21
2016;23905;0.23
2016;29001;0.212
2016;29002;0.217
2016;29003;0.228
2016;29005;0.222
2016;29007;0.267
2016;29008;0.209
2016;29009;0.212
2016;29010;0.235
2016;29011;0.195
2016;29012;0.216
2016;29013;0.22
2016;29015;0.256
2016;29017;0.242
2016;29018;0.234
2016;29019;0.229
2016;29020;0.237
2016;29023;0.21
2016;29025;0.257
2016;29026;0.213
2016;29027;0.217
2016;29028;0.218
2016;29031;0.214
2016;29032;0.239
2016;29033;0.207
2016;29035;0.228
2016;29038;0.231
2016;29039;0.226
2016;29040;0.223
2016;29041;0.231
2016;29042;0.228
2016;29043;0.217
2016;29044;0.183
2016;29045;0.198
2016;29046;0.221
2016;29047;0.217
2016;29048;0.241
2016;29049;0.222
2016;29051;0.245
2016;29053;0.234
2016;29054;0.236
2016;29055;0.232
2016;29056;0.209
2016;29058;0.203
2016;29059;0.221
2016;29061;0.239
2016;29067;0.265
2016;29068;0.229
2016;29069;0.259
2016;29070;0.235
2016;29071;0.177
2016;29072;0.219
2016;29073;0.215
2016;29075;0.235
2016;29076;0.244
2016;29079;0.219
2016;29080;0.225
2016;29082;0.284
2016;29083;0.206
2016;29084;0.262
2016;29086;0.194
2016;29088;0.224
2016;29089;0.227
2016;29090;0.225
2016;29091;0.225
2016;29093;0.208
2016;29094;0.25
2016;29095;0.227
2016;29096;0.243
2016;29097;0.23
2016;29098;0.246
2016;29099;0.203
2016;29100;0.226
2016;29901;0.259
2016;29902;0.216
2016;41001;0.23
2016;41002;0.22
2016;41003;0.225
2016;41004;0.244
2016;41005;0.23
2016;41006;0.207
2016;41007;0.229
2016;41008;0.232
2016;41009;0.198
2016;41010;0.261
2016;41011;0.222
2016;41012;0.225
2016;41013;0.217
2016;41014;0.204
2016;41015;0.23
2016;41016;0.259
2016;41017;0.281
2016;41018;0.218
2016;41019;0.219
2016;41020;0.207
2016;41021;0.243
2016;41022;0.198
2016;41023;0.209
2016;41024;0.235
2016;41025;0.223
2016;41026;0.214
2016;41027;0.203
2016;41028;0.288
2016;41029;0.25
2016;41031;0.213
2016;41032;0.229
2016;41033;0.205
2016;41034;0.224
2016;41035;0.235
2016;41036;0.218
2016;41037;0.232
2016;41038;0.257
2016;41039;0.233
2016;41040;0.3
2016;41041;0.245
2016;41042;0.228
2016;41044;0.284
2016;41045;0.239
2016;41046;0.226
2016;41047;0.286
2016;41048;0.224
2016;41049;0.231
2016;41050;0.237
2016;41051;0.237
2016;41052;0.206
2016;41053;0.225
2016;41055;0.218
2016;41056;0.227
2016;41058;0.244
2016;41059;0.286
2016;41060;0.232
2016;41061;0.206
2016;41062;0.218
2016;41063;0.213
2016;41064;0.214
2016;41065;0.234
2016;41066;0.223
2016;41067;0.22
2016;41068;0.234
2016;41069;0.209
2016;41070;0.283
2016;41071;0.219
2016;41072;0.218
2016;41073;0.219
2016;41074;0.218
2016;41075;0.215
2016;41076;0.215
2016;41077;0.225
2016;41078;0.215
2016;41079;0.22
2016;41080;0.216
2016;41081;0.238
2016;41082;0.226
2016;41083;0.225
2016;41084;0.226
2016;41085;0.26
2016;41086;0.236
2016;41087;0.233
2016;41089;0.237
2016;41090;0.225
2016;41091;0.283
2016;41092;0.216
2016;41093;0.305
2016;41094;0.241
2016;41095;0.232
2016;41096;0.288
2016;41097;0.205
2016;41098;0.232
2016;41099;0.195
2016;41101;0.212
2016;41102;0.225
2016;41901;0.233
2016;41902;0.212
2016;41903;0.194
2017;04001;0.224
2017;04002;0.225
2017;04003;0.23
2017;04006;0.231
2017;04011;0.23
2017;04013;0.272
2017;04016;0.244
2017;04017;0.194
2017;04024;0.244
2017;04029;0.23
2017;04030;0.207
2017;04031;0.224
2017;04032;0.269
2017;04035;0.239
2017;04037;0.242
2017;04038;0.236
2017;04044;0.24
2017;04045;0.233
2017;04047;0.215
2017;04048;0.23
2017;04049;0.239
2017;04050;0.199
2017;04052;0.267
2017;04053;0.252
2017;04057;0.216
2017;04059;0.227
2017;04062;0.248
2017;04063;0.245
2017;04064;0.246
2017;04066;0.228
2017;04069;0.243
2017;04070;0.209
2017;04074;0.229
2017;04075;0.253
2017;04076;0.227
2017;04078;0.22
2017;04079;0.257
2017;04083;0.234
2017;04086;0.225
2017;04088;0.208
2017;04092;0.318
2017;04093;0.215
2017;04098;0.229
2017;04099;0.251
2017;04100;0.249
2017;04101;0.228
2017;04102;0.226
2017;04103;0.22
2017;04902;0.242
2017;04903;0.228
2017;11001;0.227
2017;11002;0.221
2017;11003;0.224
2017;11004;0.265
2017;11005;0.225
2017;11006;0.225
2017;11007;0.216
2017;11008;0.267
2017;11010;0.219
2017;11011;0.235
2017;11012;0.285
2017;11013;0.243
2017;11014;0.241
2017;11015;0.244
2017;11016;0.207
2017;11017;0.212
2017;11018;0.238
2017;11019;0.228
2017;11020;0.251
2017;11021;0.222
2017;11022;0.24
2017;11023;0.233
2017;11024;0.249
2017;11025;0.212
2017;11026;0.212
2017;11027;0.267
2017;11028;0.264
2017;11029;0.202
2017;11030;0.267
2017;11031;0.264
2017;11032;0.224
2017;11033;0.256
2017;11034;0.232
2017;11035;0.247
2017;11037;0.238
2017;11038;0.243
2017;11039;0.223
2017;11041;0.228
2017;11042;0.238
2017;11901;0.232
2017;11902;0.21
2017;14001;0.241
2017;14002;0.233
2017;14003;0.243
2017;14004;0.239
2017;14005;0.209
2017;14006;0.263
2017;14007;0.232
2017;14008;0.219
2017;14009;0.244
2017;14010;0.227
2017;14012;0.236
2017;14013;0.249
2017;14014;0.244
2017;14015;0.253
2017;14016;0.221
2017;14017;0.237
2017;14018;0.245
2017;14019;0.246
2017;14021;0.277
2017;14022;0.242
2017;14023;0.245
2017;14024;0.229
2017;14025;0.255
2017;14026;0.244
2017;14027;0.253
2017;14029;0.23
2017;14030;0.229
2017;14033;0.238
2017;14035;0.239
2017;14036;0.225
2017;14037;0.224
2017;14038;0.237
2017;14039;0.249
2017;14040;0.249
2017;14041;0.241
2017;14042;0.255
2017;14043;0.242
2017;14044;0.228
2017;14045;0.22
2017;14046;0.237
2017;14047;0.199
2017;14048;0.224
2017;14049;0.235
2017;14050;0.231
2017;14051;0.236
2017;14052;0.255
2017;14053;0.233
2017;14054;0.271
2017;14055;0.244
2017;14056;0.237
2017;14057;0.234
2017;14058;0.24
2017;14060;0.234
2017;14062;0.24
2017;14063;0.258
2017;14065;0.237
2017;14066;0.227
2017;14067;0.247
2017;14069;0.236
2017;14070;0.238
2017;14072;0.249
2017;14073;0.22
2017;14074;0.239
2017;18003;0.269
2017;18006;0.194
2017;18011;0.258
2017;18012;0.226
2017;18013;0.226
2017;18014;0.262
2017;18017;0.239
2017;18021;0.259
2017;18022;0.244
2017;18023;0.251
2017;18027;0.213
2017;18028;0.244
2017;18029;0.224
2017;18035;0.211
2017;18036;0.294
2017;18038;0.231
2017;18039;0.231
2017;18045;0.202
2017;18046;0.225
2017;18047;0.257
2017;18048;0.233
2017;18050;0.221
2017;18051;0.214
2017;18053;0.225
2017;18056;0.227
2017;18057;0.258
2017;18059;0.223
2017;18061;0.22
2017;18062;0.259
2017;18063;0.191
2017;18066;0.217
2017;18068;0.258
2017;18071;0.243
2017;18079;0.211
2017;18082;0.222
2017;18084;0.28
2017;18087;0.298
2017;18088;0.186
2017;18089;0.248
2017;18093;0.216
2017;18094;0.21
2017;18095;0.237
2017;18097;0.225
2017;18098;0.24
2017;18099;0.265
2017;18100;0.221
2017;18101;0.281
2017;18102;0.224
2017;18105;0.237
2017;18111;0.273
2017;18115;0.214
2017;18116;0.229
2017;18119;0.235
2017;18122;0.24
2017;18126;0.235
2017;18127;0.25
2017;18132;0.239
2017;18133;0.208
2017;18134;0.271
2017;18135;0.233
2017;18136;0.21
2017;18137;0.235
2017;18138;0.222
2017;18140;0.248
2017;18143;0.228
2017;18145;0.284
2017;18146;0.218
2017;18147;0.224
2017;18148;0.225
2017;18149;0.281
2017;18150;0.25
2017;18152;0.187
2017;18153;0.263
2017;18154;0.211
2017;18157;0.257
2017;18158;0.23
2017;18159;0.224
2017;18162;0.2
2017;18164;0.213
2017;18165;0.243
2017;18167;0.218
2017;18171;0.218
2017;18173;0.237
2017;18175;0.239
2017;18182;0.205
2017;18184;0.214
2017;18188;0.226
2017;18192;0.244
2017;18193;0.266
2017;18194;0.233
2017;18903;0.194
2017;18905;0.257
2017;18906;0.227
2017;18907;0.233
2017;18911;0.262
2017;18912;0.243
2017;21002;0.288
2017;21004;0.223
2017;21005;0.237
2017;21006;0.21
2017;21007;0.249
2017;21008;0.214
2017;21010;0.231
2017;21011;0.242
2017;21013;0.241
2017;21014;0.237
2017;21016;0.227
2017;21017;0.235
2017;21018;0.251
2017;21021;0.244
2017;21023;0.218
2017;21025;0.233
2017;21029;0.237
2017;21030;0.233
2017;21032;0.223
2017;21034;0.223
2017;21035;0.231
2017;21038;0.22
2017;21040;0.236
2017;21041;0.272
2017;21042;0.217
2017;21043;0.235
2017;21044;0.234
2017;21046;0.257
2017;21047;0.222
2017;21049;0.26
2017;21050;0.253
2017;21052;0.242
2017;21053;0.235
2017;21054;0.241
2017;21055;0.286
2017;21056;0.236
2017;21057;0.209
2017;21058;0.227
2017;21060;0.243
2017;21061;0.221
2017;21062;0.206
2017;21063;0.249
2017;21064;0.242
2017;21068;0.215
2017;21069;0.227
2017;21070;0.245
2017;21072;0.251
2017;21073;0.217
2017;21074;0.205
2017;21076;0.238
2017;21077;0.238
2017;21078;0.246
2017;23002;0.259
2017;23003;0.253
2017;23005;0.252
2017;23006;0.246
2017;23007;0.248
2017;23008;0.23
2017;23009;0.263
2017;23010;0.231
2017;23011;0.228
2017;23012;0.241
2017;23014;0.23
2017;23015;0.229
2017;23017;0.227
2017;23018;0.222
2017;23019;0.254
2017;23020;0.266
2017;23024;0.246
2017;23025;0.241
2017;23026;0.252
2017;23028;0.247
2017;23030;0.231
2017;23033;0.243
2017;23034;0.242
2017;23035;0.236
2017;23038;0.282
2017;23039;0.215
2017;23040;0.249
2017;23044;0.235
2017;23045;0.223
2017;23046;0.235
2017;23047;0.219
2017;23049;0.24
2017;23050;0.289
2017;23051;0.242
2017;23052;0.232
2017;23053;0.216
2017;23055;0.258
2017;23056;0.242
2017;23058;0.25
2017;23059;0.245
2017;23060;0.275
2017;23061;0.233
2017;23062;0.241
2017;23063;0.239
2017;23064;0.225
2017;23065;0.243
2017;23066;0.247
2017;23067;0.232
2017;23069;0.256
2017;23070;0.24
2017;23071;0.244
2017;23072;0.245
2017;23073;0.243
2017;23074;0.237
2017;23075;0.238
2017;23079;0.234
2017;23080;0.237
2017;23081;0.253
2017;23082;0.241
2017;23084;0.226
2017;23085;0.232
2017;23086;0.252
2017;23087;0.262
2017;23088;0.24
2017;23090;0.245
2017;23092;0.269
2017;23093;0.239
2017;23094;0.243
2017;23095;0.251
2017;23096;0.244
2017;23097;0.244
2017;23099;0.254
2017;23901;0.24
2017;23902;0.235
2017;23903;0.237
2017;23904;0.211
2017;23905;0.237
2017;29001;0.213
2017;29002;0.223
2017;29003;0.226
2017;29005;0.227
2017;29007;0.269
2017;29008;0.216
2017;29009;0.214
2017;29010;0.244
2017;29011;0.197
2017;29012;0.222
2017;29013;0.224
2017;29015;0.261
2017;29017;0.245
2017;29018;0.238
2017;29019;0.236
2017;29020;0.239
2017;29023;0.214
2017;29025;0.263
2017;29026;0.22
2017;29027;0.22
2017;29028;0.217
2017;29031;0.217
2017;29032;0.244
2017;29033;0.217
2017;29035;0.23
2017;29038;0.235
2017;29039;0.227
2017;29040;0.227
2017;29041;0.233
2017;29042;0.234
2017;29043;0.213
2017;29044;0.182
2017;29045;0.203
2017;29046;0.229
2017;29047;0.222
2017;29048;0.243
2017;29049;0.229
2017;29051;0.251
2017;29053;0.243
2017;29054;0.242
2017;29055;0.239
2017;29056;0.221
2017;29058;0.205
2017;29059;0.226
2017;29061;0.233
2017;29067;0.269
2017;29068;0.234
2017;29069;0.264
2017;29070;0.237
2017;29071;0.176
2017;29072;0.223
2017;29073;0.22
2017;29075;0.242
2017;29076;0.246
2017;29079;0.223
2017;29080;0.23
2017;29082;0.287
2017;29083;0.209
2017;29084;0.267
2017;29086;0.191
2017;29088;0.229
2017;29089;0.234
2017;29090;0.227
2017;29091;0.225
2017;29093;0.216
2017;29094;0.254
2017;29095;0.233
2017;29096;0.245
2017;29097;0.231
2017;29098;0.245
2017;29099;0.21
2017;29100;0.231
2017;29901;0.265
2017;29902;0.22
2017;41001;0.233
2017;41002;0.223
2017;41003;0.225
