mun_code,NOMBRE,CODAUTO
41041,Estepa,01
41042,Fuentes de Andalucía,01
41043,"Garrobo, El",01
41044,Gelves,01
41045,Gerena,01
41046,Gilena,01
41047,Gines,01
41048,Guadalcanal,01
41049,Guillena,01
41050,Herrera,01
41051,Huévar del Aljarafe,01
41902,Isla Mayor,01
41052,Lantejuela,01
41053,Lebrija,01
41054,Lora de Estepa,01
41055,Lora del Río,01
41056,"Luisiana, La",01
41057,"Madroño, El",01
41058,Mairena del Alcor,01
41059,Mairena del Aljarafe,01
41060,Marchena,01
41061,Marinaleda,01
41062,Martín de la Jara,01
41063,"Molares, Los",01
41064,Montellano,01
41065,Morón de la Frontera,01
41066,"Navas de la Concepción, Las",01
41067,Olivares,01
41068,Osuna,01
41069,"Palacios y Villafranca, Los",01
41904,"Palmar de Troya, El",01
41070,Palomares del Río,01
41071,Paradas,01
41072,Pedrera,01
41073,"Pedroso, El",01
41074,Peñaflor,01
41075,Pilas,01
41076,Pruna,01
41077,"Puebla de Cazalla, La",01
41078,"Puebla de los Infantes, La",01
41079,"Puebla del Río, La",01
41080,"Real de la Jara, El",01
41081,"Rinconada, La",01
41082,"Roda de Andalucía, La",01
41083,"Ronquillo, El",01
41084,"Rubio, El",01
41085,Salteras,01
41086,San Juan de Aznalfarache,01
41088,San Nicolás del Puerto,01
41087,Sanlúcar la Mayor,01
41089,Santiponce,01
41090,"Saucejo, El",01
41091,Sevilla,01
41092,Tocina,01
41093,Tomares,01
41094,Umbrete,01
41095,Utrera,01
41096,Valencina de la Concepción,01
41097,Villamanrique de la Condesa,01
41100,Villanueva de San Juan,01
41098,Villanueva del Ariscal,01
41099,Villanueva del Río y Minas,01
41101,Villaverde del Río,01
41102,"Viso del Alcor, El",01
42001,Abejar,07
42003,Adradas,07
42004,Ágreda,07
42006,Alconaba,07
42007,Alcubilla de Avellaneda,07
42008,Alcubilla de las Peñas,07
42009,Aldealafuente,07
42010,Aldealices,07
42011,Aldealpozo,07
42012,Aldealseñor,07
42013,Aldehuela de Periáñez,07
42014,"Aldehuelas, Las",07
42015,Alentisque,07
42016,Aliud,07
42017,Almajano,07
42018,Almaluez,07
42019,Almarza,07
42020,Almazán,07
42021,Almazul,07
42022,Almenar de Soria,07
42023,Alpanseque,07
42024,Arancón,07
42025,Arcos de Jalón,07
42026,Arenillas,07
42027,Arévalo de la Sierra,07
42028,Ausejo de la Sierra,07
42029,Baraona,07
42030,Barca,07
42031,Barcones,07
42032,Bayubas de Abajo,07
42033,Bayubas de Arriba,07
42034,Beratón,07
42035,Berlanga de Duero,07
42036,Blacos,07
42037,Bliecos,07
42038,Borjabad,07
42039,Borobia,07
42041,Buberos,07
42042,Buitrago,07
42043,Burgo de Osma-Ciudad de Osma,07
42044,Cabrejas del Campo,07
42045,Cabrejas del Pinar,07
42046,Calatañazor,07
42048,Caltojar,07
42049,Candilichera,07
42050,Cañamaque,07
42051,Carabantes,07
42052,Caracena,07
42053,Carrascosa de Abajo,07
42054,Carrascosa de la Sierra,07
42055,Casarejos,07
42056,Castilfrío de la Sierra,07
42058,Castillejo de Robledo,07
42057,Castilruiz,07
42059,Centenera de Andaluz,07
42060,Cerbón,07
42061,Cidones,07
42062,Cigudosa,07
42063,Cihuela,07
42064,Ciria,07
42065,Cirujales del Río,07
42068,Coscurita,07
42069,Covaleda,07
42070,Cubilla,07
42071,Cubo de la Solana,07
42073,Cueva de Ágreda,07
42075,Dévanos,07
42076,Deza,07
42078,Duruelo de la Sierra,07
42079,Escobosa de Almazán,07
42080,Espeja de San Marcelino,07
42081,Espejón,07
42082,Estepa de San Juan,07
42083,Frechilla de Almazán,07
42084,Fresno de Caracena,07
42085,Fuentearmegil,07
42086,Fuentecambrón,07
42087,Fuentecantos,07
42088,Fuentelmonge,07
42089,Fuentelsaz de Soria,07
42090,Fuentepinilla,07
42092,Fuentes de Magaña,07
42093,Fuentestrún,07
42094,Garray,07
42095,Golmayo,07
42096,Gómara,07
42097,Gormaz,07
42098,Herrera de Soria,07
42100,Hinojosa del Campo,07
42103,Langa de Duero,07
42105,Liceras,07
42106,"Losilla, La",07
42107,Magaña,07
42108,Maján,07
42110,Matalebreras,07
42111,Matamala de Almazán,07
42113,Medinaceli,07
42115,Miño de Medinaceli,07
42116,Miño de San Esteban,07
42117,Molinos de Duero,07
42118,Momblona,07
42119,Monteagudo de las Vicarías,07
42120,Montejo de Tiermes,07
42121,Montenegro de Cameros,07
42123,Morón de Almazán,07
42124,Muriel de la Fuente,07
42125,Muriel Viejo,07
42127,Nafría de Ucero,07
42128,Narros,07
42129,Navaleno,07
42130,Nepas,07
42131,Nolay,07
42132,Noviercas,07
42134,Ólvega,07
42135,Oncala,07
42139,Pinilla del Campo,07
42140,Portillo de Soria,07
42141,"Póveda de Soria, La",07
42142,Pozalmuro,07
42144,Quintana Redonda,07
42145,Quintanas de Gormaz,07
42148,Quiñonería,07
42149,"Rábanos, Los",07
42151,Rebollar,07
42152,Recuerda,07
42153,Rello,07
42154,Renieblas,07
42155,Retortillo de Soria,07
42156,Reznos,07
42157,"Riba de Escalote, La",07
42158,Rioseco de Soria,07
42159,Rollamienta,07
42160,"Royo, El",07
42161,Salduero,07
42162,San Esteban de Gormaz,07
42163,San Felices,07
42164,San Leonardo de Yagüe,07
42165,San Pedro Manrique,07
42166,Santa Cruz de Yanguas,07
42167,Santa María de Huerta,07
42168,Santa María de las Hoyas,07
42171,Serón de Nágima,07
42172,Soliedra,07
42173,Soria,07
42174,Sotillo del Rincón,07
42175,Suellacabras,07
42176,Tajahuerce,07
42177,Tajueco,07
42178,Talveila,07
42181,Tardelcuende,07
42182,Taroda,07
42183,Tejado,07
42184,Torlengua,07
42185,Torreblacos,07
42187,Torrubia de Soria,07
42188,Trévago,07
42189,Ucero,07
42190,Vadillo,07
42191,Valdeavellano de Tera,07
42192,Valdegeña,07
42193,Valdelagua del Cerro,07
42194,Valdemaluque,07
42195,Valdenebro,07
42196,Valdeprado,07
42197,Valderrodilla,07
42198,Valtajeros,07
42200,Velamazán,07
42201,Velilla de la Sierra,07
42202,Velilla de los Ajos,07
42204,Viana de Duero,07
42205,Villaciervos,07
42206,Villanueva de Gormaz,07
42207,Villar del Ala,07
42208,Villar del Campo,07
42209,Villar del Río,07
42211,"Villares de Soria, Los",07
42212,Villasayas,07
42213,Villaseca de Arciel,07
42215,Vinuesa,07
42216,Vizmanos,07
42217,Vozmediano,07
42218,Yanguas,07
42219,Yelo,07
43001,Aiguamúrcia,09
43002,Albinyana,09
43003,"Albiol, L'",09
43004,Alcanar,09
43005,Alcover,09
43904,"Aldea, L'",09
43006,Aldover,09
43007,"Aleixar, L'",09
43008,Alfara de Carles,09
43009,Alforja,09
43010,Alió,09
43011,Almoster,09
43012,Altafulla,09
43013,"Ametlla de Mar, L'",09
43906,"Ampolla, L'",09
43014,Amposta,09
43016,"Arboç, L'",09
43015,Arbolí,09
43017,"Argentera, L'",09
43018,Arnes,09
43019,Ascó,09
43020,Banyeres del Penedès,09
43021,Barberà de la Conca,09
43022,Batea,09
43023,Bellmunt del Priorat,09
43024,Bellvei,09
43025,Benifallet,09
43026,Benissanet,09
43027,"Bisbal de Montsant, La",09
43028,"Bisbal del Penedès, La",09
43029,Blancafort,09
43030,Bonastre,09
43031,"Borges del Camp, Les",09
43032,Bot,09
43033,Botarell,09
43034,Bràfim,09
43035,Cabacés,09
43036,Cabra del Camp,09
43037,Calafell,09
43903,Camarles,09
43038,Cambrils,09
43907,"Canonja, La",09
43039,Capafonts,09
43040,Capçanes,09
43041,Caseres,09
43042,Castellvell del Camp,09
43043,"Catllar, El",09
43045,Colldejou,09
43046,Conesa,09
43047,Constantí,09
43048,Corbera d'Ebre,09
43049,Cornudella de Montsant,09
43050,Creixell,09
43051,Cunit,09
43901,Deltebre,09
43053,Duesaigües,09
43054,"Espluga de Francolí, L'",09
43055,Falset,09
43056,"Fatarella, La",09
43057,"Febró, La",09
43058,"Figuera, La",09
43059,Figuerola del Camp,09
43060,Flix,09
43061,Forès,09
43062,Freginals,09
43063,"Galera, La",09
43064,Gandesa,09
43065,Garcia,09
43066,"Garidells, Els",09
43067,Ginestar,09
43068,Godall,09
43069,Gratallops,09
43070,"Guiamets, Els",09
43071,Horta de Sant Joan,09
43072,"Lloar, El",09
43073,Llorac,09
43074,Llorenç del Penedès,09
43076,Marçà,09
43075,Margalef,09
43077,Mas de Barberans,09
43078,Masdenverge,09
43079,Masllorenç,09
43080,"Masó, La",09
43081,Maspujols,09
43082,"Masroig, El",09
43083,"Milà, El",09
43084,Miravet,09
43085,"Molar, El",09
43086,Montblanc,09
43088,Montbrió del Camp,09
43089,Montferri,09
43090,"Montmell, El",09
43091,Mont-ral,09
43092,Mont-roig del Camp,09
43093,Móra d'Ebre,09
43094,Móra la Nova,09
43095,"Morell, El",09
43096,"Morera de Montsant, La",09
43097,"Nou de Gaià, La",09
43098,Nulles,09
43100,"Pallaresos, Els",09
43099,"Palma d'Ebre, La",09
43101,Passanant i Belltall,09
43102,Paüls,09
43103,Perafort,09
43104,"Perelló, El",09
43105,"Piles, Les",09
43106,"Pinell de Brai, El",09
43107,Pira,09
43108,"Pla de Santa Maria, El",09
43109,"Pobla de Mafumet, La",09
43110,"Pobla de Massaluca, La",09
43111,"Pobla de Montornès, La",09
43112,Poboleda,09
43113,"Pont d'Armentera, El",09
43141,Pontils,09
43114,Porrera,09
43115,Pradell de la Teixeta,09
43116,Prades,09
43117,Prat de Comte,09
43118,Pratdip,09
43119,Puigpelat,09
43120,Querol,09
43136,"Ràpita, La",09
43121,Rasquera,09
43122,Renau,09
43123,Reus,09
43124,"Riba, La",09
43125,Riba-roja d'Ebre,09
43126,"Riera de Gaià, La",09
43127,Riudecanyes,09
43128,Riudecols,09
43129,Riudoms,09
43130,Rocafort de Queralt,09
43131,Roda de Berà,09
43132,Rodonyà,09
43133,Roquetes,09
43134,"Rourell, El",09
43135,Salomó,09
43905,Salou,09
43137,Sant Jaume dels Domenys,09
43902,Sant Jaume d'Enveja,09
43138,Santa Bàrbara,09
43139,Santa Coloma de Queralt,09
43140,Santa Oliva,09
43142,Sarral,09
43143,Savallà del Comtat,09
43144,"Secuita, La",09
43145,"Selva del Camp, La",09
43146,Senan,09
43044,"Sénia, La",09
43147,Solivella,09
43148,Tarragona,09
43149,Tivenys,09
43150,Tivissa,09
43151,"Torre de Fontaubella, La",09
43152,"Torre de l'Espanyol, La",09
43153,Torredembarra,09
43154,Torroja del Priorat,09
43155,Tortosa,09
43156,Ulldecona,09
43157,Ulldemolins,09
43158,Vallclara,09
43159,Vallfogona de Riucorb,09
43160,Vallmoll,09
43161,Valls,09
43162,Vandellòs i l'Hospitalet de l'Infant,09
43163,"Vendrell, El",09
43164,Vespella de Gaià,09
43165,Vilabella,09
43175,Vilalba dels Arcs,09
43166,Vilallonga del Camp,09
43168,Vilanova de Prades,09
43167,Vilanova d'Escornalbou,09
43169,Vilaplana,09
43170,Vila-rodona,09
43171,Vila-seca,09
43172,Vilaverd,09
43173,"Vilella Alta, La",09
43174,"Vilella Baixa, La",09
43176,Vimbodí i Poblet,09
43177,Vinebre,09
43178,Vinyols i els Arcs,09
43052,Xerta,09
44001,Ababuj,02
44002,Abejuela,02
44003,Aguatón,02
44004,Aguaviva,02
44005,Aguilar del Alfambra,02
44006,Alacón,02
44007,Alba,02
44008,Albalate del Arzobispo,02
44009,Albarracín,02
44010,Albentosa,02
44011,Alcaine,02
44012,Alcalá de la Selva,02
44013,Alcañiz,02
44014,Alcorisa,02
44016,Alfambra,02
44017,Aliaga,02
44021,Allepuz,02
44022,Alloza,02
44023,Allueva,02
44018,Almohaja,02
44019,Alobras,02
44020,Alpeñés,02
44024,Anadón,02
44025,Andorra,02
44026,Arcos de las Salinas,02
44027,Arens de Lledó,02
44028,Argente,02
44029,Ariño,02
44031,Azaila,02
44032,Bádenas,02
44033,Báguena,02
44034,Bañón,02
44035,Barrachina,02
44036,Bea,02
44037,Beceite,02
44039,Bello,02
44038,Belmonte de San José,02
44040,Berge,02
44041,Bezas,02
44042,Blancas,02
44043,Blesa,02
44044,Bordón,02
44045,Bronchales,02
44046,Bueña,02
44047,Burbáguena,02
44048,Cabra de Mora,02
44049,Calaceite,02
44050,Calamocha,02
44051,Calanda,02
44052,Calomarde,02
44053,Camañas,02
44054,Camarena de la Sierra,02
44055,Camarillas,02
44056,Caminreal,02
44059,Cantavieja,02
44060,Cañada de Benatanduz,02
44061,"Cañada de Verich, La",02
44062,Cañada Vellida,02
44063,Cañizar del Olivar,02
44064,Cascante del Río,02
44065,Castejón de Tornos,02
44066,Castel de Cabra,02
44070,"Castellar, El",02
44071,Castellote,02
44067,Castelnou,02
44068,Castelserás,02
44074,Cedrillas,02
44075,Celadas,02
44076,Cella,02
44077,"Cerollera, La",02
44080,"Codoñera, La",02
44082,Corbalán,02
44084,Cortes de Aragón,02
44085,Cosa,02
44086,Cretas,02
44087,Crivillén,02
44088,"Cuba, La",02
44089,Cubla,02
44090,Cucalón,02
44092,"Cuervo, El",02
44093,Cuevas de Almudén,02
44094,Cuevas Labradas,02
44096,Ejulve,02
44097,Escorihuela,02
44099,Escucha,02
44100,Estercuel,02
44101,Ferreruela de Huerva,02
44102,Fonfría,02
44103,Formiche Alto,02
44105,Fórnoles,02
44106,Fortanete,02
44107,Foz-Calanda,02
44108,"Fresneda, La",02
44109,Frías de Albarracín,02
44110,Fuenferrada,02
44111,Fuentes Calientes,02
44112,Fuentes Claras,02
44113,Fuentes de Rubielos,02
44114,Fuentespalda,02
44115,Galve,02
44116,Gargallo,02
44117,Gea de Albarracín,02
44118,"Ginebrosa, La",02
44119,Griegos,02
44120,Guadalaviar,02
44121,Gúdar,02
44122,Híjar,02
44123,Hinojosa de Jarque,02
44124,"Hoz de la Vieja, La",02
44125,Huesa del Común,02
44126,"Iglesuela del Cid, La",02
44127,Jabaloyas,02
44128,Jarque de la Val,02
44129,Jatiel,02
44130,Jorcas,02
44131,Josa,02
44132,Lagueruela,02
44133,Lanzuela,02
44135,Libros,02
44136,Lidón,02
44137,Linares de Mora,02
44141,Lledó,02
44138,Loscos,02
44142,Maicas,02
44143,Manzanera,02
44144,Martín del Río,02
44145,Mas de las Matas,02
44146,"Mata de los Olmos, La",02
44147,Mazaleón,02
44148,Mezquita de Jarque,02
44149,Mirambel,02
44150,Miravete de la Sierra,02
44151,Molinos,02
44152,Monforte de Moyuela,02
44153,Monreal del Campo,02
44154,Monroyo,02
44155,Montalbán,02
44156,Monteagudo del Castillo,02
44157,Monterde de Albarracín,02
44158,Mora de Rubielos,02
44159,Moscardón,02
44160,Mosqueruela,02
44161,Muniesa,02
44163,Noguera de Albarracín,02
44164,Nogueras,02
44165,Nogueruelas,02
44167,Obón,02
44168,Odón,02
44169,Ojos Negros,02
44171,Olba,02
44172,Oliete,02
44173,"Olmos, Los",02
44174,Orihuela del Tremedal,02
44175,Orrios,02
44176,Palomar de Arroyos,02
44177,Pancrudo,02
44178,"Parras de Castellote, Las",02
44179,Peñarroya de Tastavins,02
44180,Peracense,02
44181,Peralejos,02
44182,Perales del Alfambra,02
44183,Pitarque,02
44184,Plou,02
44185,"Pobo, El",02
44187,"Portellada, La",02
44189,Pozondón,02
44190,Pozuel del Campo,02
44191,"Puebla de Híjar, La",02
44192,"Puebla de Valverde, La",02
44193,Puertomingalvo,02
44194,Ráfales,02
44195,Rillo,02
44196,Riodeva,02
44197,Ródenas,02
44198,Royuela,02
44199,Rubiales,02
44200,Rubielos de la Cérida,02
44201,Rubielos de Mora,02
44203,Salcedillo,02
44204,Saldón,02
44205,Samper de Calanda,02
44206,San Agustín,02
44207,San Martín del Río,02
44208,Santa Cruz de Nogueras,02
44209,Santa Eulalia,02
44210,Sarrión,02
44211,Segura de los Baños,02
44212,Seno,02
44213,Singra,02
44215,Terriente,02
44216,Teruel,02
44217,Toril y Masegoso,02
44218,Tormón,02
44219,Tornos,02
44220,Torralba de los Sisones,02
44223,Torre de Arcas,02
44224,Torre de las Arcas,02
44225,Torre del Compte,02
44227,Torre los Negros,02
44221,Torrecilla de Alcañiz,02
44222,Torrecilla del Rebollar,02
44226,Torrelacárcel,02
44228,Torremocha de Jiloca,02
44229,Torres de Albarracín,02
44230,Torrevelilla,02
44231,Torrijas,02
44232,Torrijo del Campo,02
44234,Tramacastiel,02
44235,Tramacastilla,02
44236,Tronchón,02
44237,Urrea de Gaén,02
44238,Utrillas,02
44239,Valacloche,02
44240,Valbona,02
44241,Valdealgorfa,02
44243,Valdecuenca,02
44244,Valdelinares,02
44245,Valdeltormo,02
44246,Valderrobres,02
44247,Valjunquera,02
44249,"Vallecillo, El",02
44250,Veguillas de la Sierra,02
44251,Villafranca del Campo,02
44252,Villahermosa del Campo,02
44256,Villanueva del Rebollar de la Sierra,02
44257,Villar del Cobo,02
44258,Villar del Salz,02
44260,Villarluengo,02
44261,Villarquemado,02
44262,Villarroya de los Pinares,02
44263,Villastar,02
44264,Villel,02
44265,Vinaceite,02
44266,Visiedo,02
44267,Vivel del Río Martín,02
44268,"Zoma, La",02
45001,Ajofrín,08
45002,Alameda de la Sagra,08
45003,Albarreal de Tajo,08
45004,Alcabón,08
45005,Alcañizo,08
45006,Alcaudete de la Jara,08
45007,Alcolea de Tajo,08
45008,Aldea en Cabo,08
45009,Aldeanueva de Barbarroya,08
45010,Aldeanueva de San Bartolomé,08
45011,Almendral de la Cañada,08
45012,Almonacid de Toledo,08
45013,Almorox,08
45014,Añover de Tajo,08
45015,Arcicóllar,08
45016,Argés,08
45017,Azután,08
45018,Barcience,08
45019,Bargas,08
45020,Belvís de la Jara,08
45021,Borox,08
45022,Buenaventura,08
45023,Burguillos de Toledo,08
45024,Burujón,08
45025,Cabañas de la Sagra,08
45026,Cabañas de Yepes,08
45027,Cabezamesada,08
45028,Calera y Chozas,08
45029,Caleruela,08
45030,Calzada de Oropesa,08
45031,Camarena,08
45032,Camarenilla,08
45033,"Campillo de la Jara, El",08
45034,Camuñas,08
45035,Cardiel de los Montes,08
45036,Carmena,08
45037,"Carpio de Tajo, El",08
45038,Carranque,08
45039,Carriches,08
45040,"Casar de Escalona, El",08
45041,Casarrubios del Monte,08
45042,Casasbuenas,08
45043,Castillo de Bayuela,08
45045,Cazalegas,08
45046,Cebolla,08
45047,Cedillo del Condado,08
45048,"Cerralbos, Los",08
45049,Cervera de los Montes,08
45056,Chozas de Canales,08
45057,Chueca,08
45050,Ciruelos,08
45051,Cobeja,08
45052,Cobisa,08
45053,Consuegra,08
45054,Corral de Almaguer,08
45055,Cuerva,08
45058,Domingo Pérez,08
45059,Dosbarrios,08
45060,Erustes,08
45061,Escalona,08
45062,Escalonilla,08
45063,Espinoso del Rey,08
45064,Esquivias,08
45065,"Estrella, La",08
45066,Fuensalida,08
45067,Gálvez,08
45068,Garciotum,08
45069,Gerindote,08
45070,Guadamur,08
45071,"Guardia, La",08
45072,"Herencias, Las",08
45073,Herreruela de Oropesa,08
45074,Hinojosa de San Vicente,08
45075,Hontanar,08
45076,Hormigos,08
45077,Huecas,08
45078,Huerta de Valdecarábanos,08
45079,"Iglesuela del Tiétar, La",08
45080,Illán de Vacas,08
45081,Illescas,08
45082,Lagartera,08
45083,Layos,08
45084,Lillo,08
45085,Lominchar,08
45086,Lucillos,08
45087,Madridejos,08
45088,Magán,08
45089,Malpica de Tajo,08
45090,Manzaneque,08
45091,Maqueda,08
45092,Marjaliza,08
45093,Marrupe,08
45094,Mascaraque,08
45095,"Mata, La",08
45096,Mazarambroz,08
45097,Mejorada,08
45098,Menasalbas,08
45099,Méntrida,08
45100,Mesegar de Tajo,08
45101,Miguel Esteban,08
45102,Mocejón,08
45103,Mohedas de la Jara,08
45104,Montearagón,08
45105,Montesclaros,08
45106,Mora,08
45107,Nambroca,08
45108,"Nava de Ricomalillo, La",08
45109,Navahermosa,08
45110,Navalcán,08
45111,Navalmoralejo,08
45112,"Navalmorales, Los",08
45113,"Navalucillos, Los",08
45114,Navamorcuende,08
45115,Noblejas,08
45116,Noez,08
45117,Nombela,08
45118,Novés,08
45119,Numancia de la Sagra,08
45120,Nuño Gómez,08
45121,Ocaña,08
45122,Olías del Rey,08
45123,Ontígola,08
45124,Orgaz,08
45125,Oropesa,08
45126,Otero,08
45127,Palomeque,08
45128,Pantoja,08
45129,Paredes de Escalona,08
45130,Parrillas,08
45131,Pelahustán,08
45132,Pepino,08
45133,Polán,08
45134,Portillo de Toledo,08
45135,"Puebla de Almoradiel, La",08
45136,"Puebla de Montalbán, La",08
45137,"Pueblanueva, La",08
45138,"Puente del Arzobispo, El",08
45139,Puerto de San Vicente,08
45140,Pulgar,08
45141,Quero,08
45142,Quintanar de la Orden,08
45143,Quismondo,08
45144,"Real de San Vicente, El",08
45145,Recas,08
45146,Retamoso de la Jara,08
45147,Rielves,08
45148,Robledo del Mazo,08
45149,"Romeral, El",08
45150,San Bartolomé de las Abiertas,08
45151,San Martín de Montalbán,08
45152,San Martín de Pusa,08
45153,San Pablo de los Montes,08
45154,San Román de los Montes,08
45155,Santa Ana de Pusa,08
45156,Santa Cruz de la Zarza,08
45157,Santa Cruz del Retamar,08
45158,Santa Olalla,08
45901,Santo Domingo-Caudilla,08
45159,Sartajada,08
45160,Segurilla,08
45161,Seseña,08
45162,Sevilleja de la Jara,08
45163,Sonseca,08
45164,Sotillo de las Palomas,08
45165,Talavera de la Reina,08
45166,Tembleque,08
45167,"Toboso, El",08
45168,Toledo,08
45169,Torralba de Oropesa,08
45171,"Torre de Esteban Hambrán, La",08
45170,Torrecilla de la Jara,08
45172,Torrico,08
45173,Torrijos,08
45174,Totanés,08
45175,Turleque,08
45176,Ugena,08
45177,Urda,08
45179,Valdeverdeja,08
45180,Valmojado,08
45181,Velada,08
45182,"Ventas con Peña Aguilera, Las",08
45183,"Ventas de Retamosa, Las",08
45184,"Ventas de San Julián, Las",08
45186,"Villa de Don Fadrique, La",08
45185,Villacañas,08
45187,Villafranca de los Caballeros,08
45188,Villaluenga de la Sagra,08
45189,Villamiel de Toledo,08
45190,Villaminaya,08
45191,Villamuelas,08
45192,Villanueva de Alcardete,08
45193,Villanueva de Bogas,08
45194,Villarejo de Montalbán,08
45195,Villarrubia de Santiago,08
45196,Villaseca de la Sagra,08
45197,Villasequilla,08
45198,Villatobas,08
45199,"Viso de San Juan, El",08
45200,"Yébenes, Los",08
45201,Yeles,08
45202,Yepes,08
45203,Yuncler,08
45204,Yunclillos,08
45205,Yuncos,08
46001,Ademuz,10
46002,Ador,10
46004,Agullent,10
46042,Aielo de Malferit,10
46043,Aielo de Rugat,10
46005,Alaquàs,10
46006,Albaida,10
46007,Albal,10
46008,Albalat de la Ribera,10
46009,Albalat dels Sorells,10
46010,Albalat dels Tarongers,10
46011,Alberic,10
46012,Alborache,10
46013,Alboraia/Alboraya,10
46014,Albuixech,10
46016,Alcàntera de Xúquer,10
46015,Alcàsser,10
46018,Alcublas,10
46020,"Alcúdia de Crespins, l'",10
46019,"Alcúdia, l'",10
46021,Aldaia,10
46022,Alfafar,10
46024,Alfara de la Baronia,10
46025,Alfara del Patriarca,10
46026,Alfarb,10
46027,Alfarrasí,10
46023,Alfauir,10
46028,Algar de Palància,10
46029,Algemesí,10
46030,Algímia d'Alfara,10
46031,Alginet,10
46032,Almàssera,10
46033,Almiserà,10
46034,Almoines,10
46035,Almussafes,10
46036,Alpuente,10
46037,"Alqueria de la Comtessa, l'",10
46017,Alzira,10
46038,Andilla,10
46039,Anna,10
46040,Antella,10
46041,Aras de los Olmos,10
46003,Atzeneta d'Albaida,10
46044,Ayora,10
46046,Barx,10
46045,Barxeta,10
46047,Bèlgida,10
46048,Bellreguard,10
46049,Bellús,10
46050,Benagéber,10
46051,Benaguasil,10
46052,Benavites,10
46053,Beneixida,10
46054,Benetússer,10
46055,Beniarjó,10
46056,Beniatjar,10
46057,Benicolet,10
46904,Benicull de Xúquer,10
46060,Benifaió,10
46059,Benifairó de la Valldigna,10
46058,Benifairó de les Valls,10
46061,Beniflá,10
46062,Benigànim,10
46063,Benimodo,10
46064,Benimuslem,10
46065,Beniparrell,10
46066,Benirredrà,10
46067,Benissanó,10
46068,Benissoda,10
46069,Benissuera,10
46070,Bétera,10
46071,Bicorp,10
46072,Bocairent,10
46073,Bolbaite,10
46074,Bonrepòs i Mirambell,10
46075,Bufali,10
46076,Bugarra,10
46077,Buñol,10
46078,Burjassot,10
46079,Calles,10
46080,Camporrobles,10
46081,Canals,10
46082,Canet d'En Berenguer,10
46083,Carcaixent,10
46084,Càrcer,10
46085,Carlet,10
46086,Carrícola,10
46087,Casas Altas,10
46088,Casas Bajas,10
46089,Casinos,10
46257,Castelló,10
46090,Castelló de Rugat,10
46091,Castellonet de la Conquesta,10
46092,Castielfabib,10
46093,Catadau,10
46094,Catarroja,10
46095,Caudete de las Fuentes,10
46096,Cerdà,10
46107,Chella,10
46106,Chelva,10
46108,Chera,10
46109,Cheste,10
46111,Chiva,10
46112,Chulilla,10
46097,Cofrentes,10
46098,Corbera,10
46099,Cortes de Pallás,10
46100,Cotes,10
46105,Cullera,10
46113,Daimús,10
46114,Domeño,10
46115,Dos Aguas,10
46116,"Eliana, l'",10
46117,Emperador,10
46118,Enguera,10
46119,"Énova, l'",10
46120,Estivella,10
46121,Estubeny,10
46122,Faura,10
46123,Favara,10
46126,Foios,10
46128,"Font de la Figuera, la",10
46127,"Font d'en Carròs, la",10
46124,Fontanars dels Alforins,10
46125,Fortaleny,10
46129,Fuenterrobles,10
46131,Gandia,10
46902,Gátova,10
46130,Gavarda,10
46132,"Genovés, el",10
46133,Gestalgar,10
46134,Gilet,10
46135,Godella,10
46136,Godelleta,10
46137,"Granja de la Costera, la",10
46138,Guadasséquies,10
46139,Guadassuar,10
46140,Guardamar de la Safor,10
46141,Higueruelas,10
46142,Jalance,10
46144,Jarafuel,10
46154,Llanera de Ranes,10
46155,Llaurí,10
46147,Llíria,10
46152,Llocnou de la Corona,10
46153,Llocnou de Sant Jeroni,10
46151,Llocnou d'En Fenollet,10
46156,Llombai,10
46157,"Llosa de Ranes, la",10
46150,Llutxent,10
46148,Loriguilla,10
46149,Losa del Obispo,10
46158,Macastre,10
46159,Manises,10
46160,Manuel,10
46161,Marines,10
46162,Massalavés,10
46163,Massalfassar,10
46164,Massamagrell,10
46165,Massanassa,10
46166,Meliana,10
46167,Millares,10
46168,Miramar,10
46169,Mislata,10
46170,Moixent/Mogente,10
46173,Montaverner,10
46171,Montcada/Moncada,10
46174,Montesa,10
46175,Montitxelvo/Montichelvo,10
46176,Montroi/Montroy,10
46172,Montserrat,10
46177,Museros,10
46178,Nàquera/Náquera,10
46179,Navarrés,10
46180,Novetlè,10
46181,Oliva,10
46183,"Olleria, l'",10
46182,Olocau,10
46184,Ontinyent,10
46185,Otos,10
46186,Paiporta,10
46187,Palma de Gandía,10
46188,Palmera,10
46189,"Palomar, el",10
46190,Paterna,10
46191,Pedralba,10
46192,Petrés,10
46193,Picanya,10
46194,Picassent,10
46195,Piles,10
46196,Pinet,10
46199,"Pobla de Farnals, la",10
46202,"Pobla de Vallbona, la",10
46200,"Pobla del Duc, la",10
46203,"Pobla Llarga, la",10
46197,Polinyà de Xúquer,10
46198,Potries,10
46205,Puçol,10
46201,Puebla de San Miguel,10
46204,"Puig de Santa Maria, el",10
46101,Quart de les Valls,10
46102,Quart de Poblet,10
46103,Quartell,10
46104,Quatretonda,10
46206,Quesa,10
46207,Rafelbunyol,10
46208,Rafelcofer,10
46209,Rafelguaraf,10
46210,Ráfol de Salem,10
46212,Real,10
46211,"Real de Gandia, el",10
46213,Requena,10
46214,Riba-roja de Túria,10
46215,Riola,10
46216,Rocafort,10
46217,Rotglà i Corberà,10
46218,Ròtova,10
