Municipios	Sexo	Periodo	Total
01053 San Millán/Donemiliaga	Mujeres	2017	315
01053 San Millán/Donemiliaga	Mujeres	2016	313
01053 San Millán/Donemiliaga	Mujeres	2015	319
01053 San Millán/Donemiliaga	Mujeres	2014	323
01053 San Millán/Donemiliaga	Mujeres	2013	344
01053 San Millán/Donemiliaga	Mujeres	2012	327
01053 San Millán/Donemiliaga	Mujeres	2011	324
01053 San Millán/Donemiliaga	Mujeres	2010	320
01053 San Millán/Donemiliaga	Mujeres	2009	316
01053 San Millán/Donemiliaga	Mujeres	2008	315
01053 San Millán/Donemiliaga	Mujeres	2007	329
01053 San Millán/Donemiliaga	Mujeres	2006	315
01053 San Millán/Donemiliaga	Mujeres	2005	314
01053 San Millán/Donemiliaga	Mujeres	2004	305
01053 San Millán/Donemiliaga	Mujeres	2003	298
01053 San Millán/Donemiliaga	Mujeres	2002	308
01053 San Millán/Donemiliaga	Mujeres	2001	320
01053 San Millán/Donemiliaga	Mujeres	2000	312
01053 San Millán/Donemiliaga	Mujeres	1999	310
01053 San Millán/Donemiliaga	Mujeres	1998	318
01053 San Millán/Donemiliaga	Mujeres	1997	""
01053 San Millán/Donemiliaga	Mujeres	1996	314
01054 Urkabustaiz	Total	2024	1.462
01054 Urkabustaiz	Total	2023	1.434
01054 Urkabustaiz	Total	2022	1.408
01054 Urkabustaiz	Total	2021	1.414
01054 Urkabustaiz	Total	2020	1.386
01054 Urkabustaiz	Total	2019	1.371
01054 Urkabustaiz	Total	2018	1.336
01054 Urkabustaiz	Total	2017	1.330
01054 Urkabustaiz	Total	2016	1.339
01054 Urkabustaiz	Total	2015	1.300
01054 Urkabustaiz	Total	2014	1.278
01054 Urkabustaiz	Total	2013	1.300
01054 Urkabustaiz	Total	2012	1.350
01054 Urkabustaiz	Total	2011	1.325
01054 Urkabustaiz	Total	2010	1.271
01054 Urkabustaiz	Total	2009	1.196
01054 Urkabustaiz	Total	2008	1.159
01054 Urkabustaiz	Total	2007	1.141
01054 Urkabustaiz	Total	2006	1.048
01054 Urkabustaiz	Total	2005	999
01054 Urkabustaiz	Total	2004	958
01054 Urkabustaiz	Total	2003	917
01054 Urkabustaiz	Total	2002	900
01054 Urkabustaiz	Total	2001	877
01054 Urkabustaiz	Total	2000	871
01054 Urkabustaiz	Total	1999	840
01054 Urkabustaiz	Total	1998	821
01054 Urkabustaiz	Total	1997	""
01054 Urkabustaiz	Total	1996	836
01054 Urkabustaiz	Hombres	2024	761
01054 Urkabustaiz	Hombres	2023	750
01054 Urkabustaiz	Hombres	2022	733
01054 Urkabustaiz	Hombres	2021	733
01054 Urkabustaiz	Hombres	2020	723
01054 Urkabustaiz	Hombres	2019	716
01054 Urkabustaiz	Hombres	2018	688
01054 Urkabustaiz	Hombres	2017	699
01054 Urkabustaiz	Hombres	2016	707
01054 Urkabustaiz	Hombres	2015	688
01054 Urkabustaiz	Hombres	2014	683
01054 Urkabustaiz	Hombres	2013	690
01054 Urkabustaiz	Hombres	2012	718
01054 Urkabustaiz	Hombres	2011	711
01054 Urkabustaiz	Hombres	2010	677
01054 Urkabustaiz	Hombres	2009	634
01054 Urkabustaiz	Hombres	2008	613
01054 Urkabustaiz	Hombres	2007	605
01054 Urkabustaiz	Hombres	2006	555
01054 Urkabustaiz	Hombres	2005	537
01054 Urkabustaiz	Hombres	2004	516
01054 Urkabustaiz	Hombres	2003	499
01054 Urkabustaiz	Hombres	2002	485
01054 Urkabustaiz	Hombres	2001	477
01054 Urkabustaiz	Hombres	2000	477
01054 Urkabustaiz	Hombres	1999	465
01054 Urkabustaiz	Hombres	1998	453
01054 Urkabustaiz	Hombres	1997	""
01054 Urkabustaiz	Hombres	1996	447
01054 Urkabustaiz	Mujeres	2024	701
01054 Urkabustaiz	Mujeres	2023	684
01054 Urkabustaiz	Mujeres	2022	675
01054 Urkabustaiz	Mujeres	2021	681
01054 Urkabustaiz	Mujeres	2020	663
01054 Urkabustaiz	Mujeres	2019	655
01054 Urkabustaiz	Mujeres	2018	648
01054 Urkabustaiz	Mujeres	2017	631
01054 Urkabustaiz	Mujeres	2016	632
01054 Urkabustaiz	Mujeres	2015	612
01054 Urkabustaiz	Mujeres	2014	595
01054 Urkabustaiz	Mujeres	2013	610
01054 Urkabustaiz	Mujeres	2012	632
01054 Urkabustaiz	Mujeres	2011	614
01054 Urkabustaiz	Mujeres	2010	594
01054 Urkabustaiz	Mujeres	2009	562
01054 Urkabustaiz	Mujeres	2008	546
01054 Urkabustaiz	Mujeres	2007	536
01054 Urkabustaiz	Mujeres	2006	493
01054 Urkabustaiz	Mujeres	2005	462
01054 Urkabustaiz	Mujeres	2004	442
01054 Urkabustaiz	Mujeres	2003	418
01054 Urkabustaiz	Mujeres	2002	415
01054 Urkabustaiz	Mujeres	2001	400
01054 Urkabustaiz	Mujeres	2000	394
01054 Urkabustaiz	Mujeres	1999	375
01054 Urkabustaiz	Mujeres	1998	368
01054 Urkabustaiz	Mujeres	1997	""
01054 Urkabustaiz	Mujeres	1996	389
01055 Valdegovía/Gaubea	Total	2024	1.072
01055 Valdegovía/Gaubea	Total	2023	1.066
01055 Valdegovía/Gaubea	Total	2022	1.097
01055 Valdegovía/Gaubea	Total	2021	1.049
01055 Valdegovía/Gaubea	Total	2020	986
01055 Valdegovía/Gaubea	Total	2019	996
01055 Valdegovía/Gaubea	Total	2018	991
01055 Valdegovía/Gaubea	Total	2017	996
01055 Valdegovía/Gaubea	Total	2016	1.015
01055 Valdegovía/Gaubea	Total	2015	1.013
01055 Valdegovía/Gaubea	Total	2014	1.038
01055 Valdegovía/Gaubea	Total	2013	1.044
01055 Valdegovía/Gaubea	Total	2012	1.067
01055 Valdegovía/Gaubea	Total	2011	1.098
01055 Valdegovía/Gaubea	Total	2010	1.106
01055 Valdegovía/Gaubea	Total	2009	1.098
01055 Valdegovía/Gaubea	Total	2008	1.148
01055 Valdegovía/Gaubea	Total	2007	1.112
01055 Valdegovía/Gaubea	Total	2006	1.076
01055 Valdegovía/Gaubea	Total	2005	1.070
01055 Valdegovía/Gaubea	Total	2004	1.046
01055 Valdegovía/Gaubea	Total	2003	1.010
01055 Valdegovía/Gaubea	Total	2002	993
01055 Valdegovía/Gaubea	Total	2001	948
01055 Valdegovía/Gaubea	Total	2000	929
01055 Valdegovía/Gaubea	Total	1999	925
01055 Valdegovía/Gaubea	Total	1998	896
01055 Valdegovía/Gaubea	Total	1997	""
01055 Valdegovía/Gaubea	Total	1996	883
01055 Valdegovía/Gaubea	Hombres	2024	577
01055 Valdegovía/Gaubea	Hombres	2023	583
01055 Valdegovía/Gaubea	Hombres	2022	588
01055 Valdegovía/Gaubea	Hombres	2021	568
01055 Valdegovía/Gaubea	Hombres	2020	538
01055 Valdegovía/Gaubea	Hombres	2019	553
01055 Valdegovía/Gaubea	Hombres	2018	546
01055 Valdegovía/Gaubea	Hombres	2017	557
01055 Valdegovía/Gaubea	Hombres	2016	563
01055 Valdegovía/Gaubea	Hombres	2015	559
01055 Valdegovía/Gaubea	Hombres	2014	569
01055 Valdegovía/Gaubea	Hombres	2013	572
01055 Valdegovía/Gaubea	Hombres	2012	589
01055 Valdegovía/Gaubea	Hombres	2011	604
01055 Valdegovía/Gaubea	Hombres	2010	606
01055 Valdegovía/Gaubea	Hombres	2009	601
01055 Valdegovía/Gaubea	Hombres	2008	632
01055 Valdegovía/Gaubea	Hombres	2007	607
01055 Valdegovía/Gaubea	Hombres	2006	592
01055 Valdegovía/Gaubea	Hombres	2005	579
01055 Valdegovía/Gaubea	Hombres	2004	576
01055 Valdegovía/Gaubea	Hombres	2003	560
01055 Valdegovía/Gaubea	Hombres	2002	539
01055 Valdegovía/Gaubea	Hombres	2001	514
01055 Valdegovía/Gaubea	Hombres	2000	502
01055 Valdegovía/Gaubea	Hombres	1999	500
01055 Valdegovía/Gaubea	Hombres	1998	488
01055 Valdegovía/Gaubea	Hombres	1997	""
01055 Valdegovía/Gaubea	Hombres	1996	492
01055 Valdegovía/Gaubea	Mujeres	2024	495
01055 Valdegovía/Gaubea	Mujeres	2023	483
01055 Valdegovía/Gaubea	Mujeres	2022	509
01055 Valdegovía/Gaubea	Mujeres	2021	481
01055 Valdegovía/Gaubea	Mujeres	2020	448
01055 Valdegovía/Gaubea	Mujeres	2019	443
01055 Valdegovía/Gaubea	Mujeres	2018	445
01055 Valdegovía/Gaubea	Mujeres	2017	439
01055 Valdegovía/Gaubea	Mujeres	2016	452
01055 Valdegovía/Gaubea	Mujeres	2015	454
01055 Valdegovía/Gaubea	Mujeres	2014	469
01055 Valdegovía/Gaubea	Mujeres	2013	472
01055 Valdegovía/Gaubea	Mujeres	2012	478
01055 Valdegovía/Gaubea	Mujeres	2011	494
01055 Valdegovía/Gaubea	Mujeres	2010	500
01055 Valdegovía/Gaubea	Mujeres	2009	497
01055 Valdegovía/Gaubea	Mujeres	2008	516
01055 Valdegovía/Gaubea	Mujeres	2007	505
01055 Valdegovía/Gaubea	Mujeres	2006	484
01055 Valdegovía/Gaubea	Mujeres	2005	491
01055 Valdegovía/Gaubea	Mujeres	2004	470
01055 Valdegovía/Gaubea	Mujeres	2003	450
01055 Valdegovía/Gaubea	Mujeres	2002	454
01055 Valdegovía/Gaubea	Mujeres	2001	434
01055 Valdegovía/Gaubea	Mujeres	2000	427
01055 Valdegovía/Gaubea	Mujeres	1999	425
01055 Valdegovía/Gaubea	Mujeres	1998	408
01055 Valdegovía/Gaubea	Mujeres	1997	""
01055 Valdegovía/Gaubea	Mujeres	1996	391
01057 Villabuena de Álava/Eskuernaga	Total	2024	290
01057 Villabuena de Álava/Eskuernaga	Total	2023	285
01057 Villabuena de Álava/Eskuernaga	Total	2022	291
01057 Villabuena de Álava/Eskuernaga	Total	2021	287
01057 Villabuena de Álava/Eskuernaga	Total	2020	274
01057 Villabuena de Álava/Eskuernaga	Total	2019	296
01057 Villabuena de Álava/Eskuernaga	Total	2018	299
01057 Villabuena de Álava/Eskuernaga	Total	2017	300
01057 Villabuena de Álava/Eskuernaga	Total	2016	292
01057 Villabuena de Álava/Eskuernaga	Total	2015	306
01057 Villabuena de Álava/Eskuernaga	Total	2014	312
01057 Villabuena de Álava/Eskuernaga	Total	2013	310
01057 Villabuena de Álava/Eskuernaga	Total	2012	319
01057 Villabuena de Álava/Eskuernaga	Total	2011	325
01057 Villabuena de Álava/Eskuernaga	Total	2010	316
01057 Villabuena de Álava/Eskuernaga	Total	2009	318
01057 Villabuena de Álava/Eskuernaga	Total	2008	317
01057 Villabuena de Álava/Eskuernaga	Total	2007	314
01057 Villabuena de Álava/Eskuernaga	Total	2006	325
01057 Villabuena de Álava/Eskuernaga	Total	2005	322
01057 Villabuena de Álava/Eskuernaga	Total	2004	321
01057 Villabuena de Álava/Eskuernaga	Total	2003	336
01057 Villabuena de Álava/Eskuernaga	Total	2002	341
01057 Villabuena de Álava/Eskuernaga	Total	2001	333
01057 Villabuena de Álava/Eskuernaga	Total	2000	335
01057 Villabuena de Álava/Eskuernaga	Total	1999	336
01057 Villabuena de Álava/Eskuernaga	Total	1998	339
01057 Villabuena de Álava/Eskuernaga	Total	1997	""
01057 Villabuena de Álava/Eskuernaga	Total	1996	345
01057 Villabuena de Álava/Eskuernaga	Hombres	2024	154
01057 Villabuena de Álava/Eskuernaga	Hombres	2023	148
01057 Villabuena de Álava/Eskuernaga	Hombres	2022	153
01057 Villabuena de Álava/Eskuernaga	Hombres	2021	148
01057 Villabuena de Álava/Eskuernaga	Hombres	2020	141
01057 Villabuena de Álava/Eskuernaga	Hombres	2019	149
01057 Villabuena de Álava/Eskuernaga	Hombres	2018	150
01057 Villabuena de Álava/Eskuernaga	Hombres	2017	152
01057 Villabuena de Álava/Eskuernaga	Hombres	2016	148
01057 Villabuena de Álava/Eskuernaga	Hombres	2015	160
01057 Villabuena de Álava/Eskuernaga	Hombres	2014	162
01057 Villabuena de Álava/Eskuernaga	Hombres	2013	162
01057 Villabuena de Álava/Eskuernaga	Hombres	2012	165
01057 Villabuena de Álava/Eskuernaga	Hombres	2011	165
01057 Villabuena de Álava/Eskuernaga	Hombres	2010	159
01057 Villabuena de Álava/Eskuernaga	Hombres	2009	161
01057 Villabuena de Álava/Eskuernaga	Hombres	2008	160
01057 Villabuena de Álava/Eskuernaga	Hombres	2007	160
01057 Villabuena de Álava/Eskuernaga	Hombres	2006	164
01057 Villabuena de Álava/Eskuernaga	Hombres	2005	164
01057 Villabuena de Álava/Eskuernaga	Hombres	2004	163
01057 Villabuena de Álava/Eskuernaga	Hombres	2003	167
01057 Villabuena de Álava/Eskuernaga	Hombres	2002	170
01057 Villabuena de Álava/Eskuernaga	Hombres	2001	166
01057 Villabuena de Álava/Eskuernaga	Hombres	2000	166
01057 Villabuena de Álava/Eskuernaga	Hombres	1999	170
01057 Villabuena de Álava/Eskuernaga	Hombres	1998	167
01057 Villabuena de Álava/Eskuernaga	Hombres	1997	""
01057 Villabuena de Álava/Eskuernaga	Hombres	1996	170
01057 Villabuena de Álava/Eskuernaga	Mujeres	2024	136
01057 Villabuena de Álava/Eskuernaga	Mujeres	2023	137
01057 Villabuena de Álava/Eskuernaga	Mujeres	2022	138
01057 Villabuena de Álava/Eskuernaga	Mujeres	2021	139
01057 Villabuena de Álava/Eskuernaga	Mujeres	2020	133
01057 Villabuena de Álava/Eskuernaga	Mujeres	2019	147
01057 Villabuena de Álava/Eskuernaga	Mujeres	2018	149
01057 Villabuena de Álava/Eskuernaga	Mujeres	2017	148
01057 Villabuena de Álava/Eskuernaga	Mujeres	2016	144
01057 Villabuena de Álava/Eskuernaga	Mujeres	2015	146
01057 Villabuena de Álava/Eskuernaga	Mujeres	2014	150
01057 Villabuena de Álava/Eskuernaga	Mujeres	2013	148
01057 Villabuena de Álava/Eskuernaga	Mujeres	2012	154
01057 Villabuena de Álava/Eskuernaga	Mujeres	2011	160
01057 Villabuena de Álava/Eskuernaga	Mujeres	2010	157
01057 Villabuena de Álava/Eskuernaga	Mujeres	2009	157
01057 Villabuena de Álava/Eskuernaga	Mujeres	2008	157
01057 Villabuena de Álava/Eskuernaga	Mujeres	2007	154
01057 Villabuena de Álava/Eskuernaga	Mujeres	2006	161
01057 Villabuena de Álava/Eskuernaga	Mujeres	2005	158
01057 Villabuena de Álava/Eskuernaga	Mujeres	2004	158
01057 Villabuena de Álava/Eskuernaga	Mujeres	2003	169
01057 Villabuena de Álava/Eskuernaga	Mujeres	2002	171
01057 Villabuena de Álava/Eskuernaga	Mujeres	2001	167
01057 Villabuena de Álava/Eskuernaga	Mujeres	2000	169
01057 Villabuena de Álava/Eskuernaga	Mujeres	1999	166
01057 Villabuena de Álava/Eskuernaga	Mujeres	1998	172
01057 Villabuena de Álava/Eskuernaga	Mujeres	1997	""
01057 Villabuena de Álava/Eskuernaga	Mujeres	1996	175
01059 Vitoria-Gasteiz	Total	2024	257.968
01059 Vitoria-Gasteiz	Total	2023	255.886
01059 Vitoria-Gasteiz	Total	2022	253.672
01059 Vitoria-Gasteiz	Total	2021	253.093
01059 Vitoria-Gasteiz	Total	2020	253.996
01059 Vitoria-Gasteiz	Total	2019	251.774
01059 Vitoria-Gasteiz	Total	2018	249.176
01059 Vitoria-Gasteiz	Total	2017	246.976
01059 Vitoria-Gasteiz	Total	2016	244.634
01059 Vitoria-Gasteiz	Total	2015	243.918
01059 Vitoria-Gasteiz	Total	2014	242.082
01059 Vitoria-Gasteiz	Total	2013	241.386
01059 Vitoria-Gasteiz	Total	2012	242.223
01059 Vitoria-Gasteiz	Total	2011	239.562
01059 Vitoria-Gasteiz	Total	2010	238.247
01059 Vitoria-Gasteiz	Total	2009	235.661
01059 Vitoria-Gasteiz	Total	2008	232.477
01059 Vitoria-Gasteiz	Total	2007	229.484
01059 Vitoria-Gasteiz	Total	2006	227.568
01059 Vitoria-Gasteiz	Total	2005	226.490
01059 Vitoria-Gasteiz	Total	2004	223.702
01059 Vitoria-Gasteiz	Total	2003	223.257
01059 Vitoria-Gasteiz	Total	2002	221.270
01059 Vitoria-Gasteiz	Total	2001	218.902
01059 Vitoria-Gasteiz	Total	2000	217.358
01059 Vitoria-Gasteiz	Total	1999	217.154
01059 Vitoria-Gasteiz	Total	1998	216.527
01059 Vitoria-Gasteiz	Total	1997	""
01059 Vitoria-Gasteiz	Total	1996	214.234
01059 Vitoria-Gasteiz	Hombres	2024	125.412
01059 Vitoria-Gasteiz	Hombres	2023	124.348
01059 Vitoria-Gasteiz	Hombres	2022	123.291
01059 Vitoria-Gasteiz	Hombres	2021	123.092
01059 Vitoria-Gasteiz	Hombres	2020	123.627
01059 Vitoria-Gasteiz	Hombres	2019	122.711
01059 Vitoria-Gasteiz	Hombres	2018	121.358
01059 Vitoria-Gasteiz	Hombres	2017	120.500
01059 Vitoria-Gasteiz	Hombres	2016	119.462
01059 Vitoria-Gasteiz	Hombres	2015	119.369
01059 Vitoria-Gasteiz	Hombres	2014	118.574
01059 Vitoria-Gasteiz	Hombres	2013	118.459
01059 Vitoria-Gasteiz	Hombres	2012	119.383
01059 Vitoria-Gasteiz	Hombres	2011	118.085
01059 Vitoria-Gasteiz	Hombres	2010	117.654
01059 Vitoria-Gasteiz	Hombres	2009	116.278
01059 Vitoria-Gasteiz	Hombres	2008	114.703
01059 Vitoria-Gasteiz	Hombres	2007	112.994
01059 Vitoria-Gasteiz	Hombres	2006	112.028
01059 Vitoria-Gasteiz	Hombres	2005	111.804
01059 Vitoria-Gasteiz	Hombres	2004	110.337
01059 Vitoria-Gasteiz	Hombres	2003	110.052
01059 Vitoria-Gasteiz	Hombres	2002	108.981
01059 Vitoria-Gasteiz	Hombres	2001	107.752
01059 Vitoria-Gasteiz	Hombres	2000	106.791
01059 Vitoria-Gasteiz	Hombres	1999	106.705
01059 Vitoria-Gasteiz	Hombres	1998	106.454
01059 Vitoria-Gasteiz	Hombres	1997	""
01059 Vitoria-Gasteiz	Hombres	1996	105.300
01059 Vitoria-Gasteiz	Mujeres	2024	132.556
01059 Vitoria-Gasteiz	Mujeres	2023	131.538
01059 Vitoria-Gasteiz	Mujeres	2022	130.381
01059 Vitoria-Gasteiz	Mujeres	2021	130.001
01059 Vitoria-Gasteiz	Mujeres	2020	130.369
01059 Vitoria-Gasteiz	Mujeres	2019	129.063
01059 Vitoria-Gasteiz	Mujeres	2018	127.818
01059 Vitoria-Gasteiz	Mujeres	2017	126.476
01059 Vitoria-Gasteiz	Mujeres	2016	125.172
01059 Vitoria-Gasteiz	Mujeres	2015	124.549
01059 Vitoria-Gasteiz	Mujeres	2014	123.508
01059 Vitoria-Gasteiz	Mujeres	2013	122.927
01059 Vitoria-Gasteiz	Mujeres	2012	122.840
01059 Vitoria-Gasteiz	Mujeres	2011	121.477
01059 Vitoria-Gasteiz	Mujeres	2010	120.593
01059 Vitoria-Gasteiz	Mujeres	2009	119.383
01059 Vitoria-Gasteiz	Mujeres	2008	117.774
01059 Vitoria-Gasteiz	Mujeres	2007	116.490
01059 Vitoria-Gasteiz	Mujeres	2006	115.540
01059 Vitoria-Gasteiz	Mujeres	2005	114.686
01059 Vitoria-Gasteiz	Mujeres	2004	113.365
01059 Vitoria-Gasteiz	Mujeres	2003	113.205
01059 Vitoria-Gasteiz	Mujeres	2002	112.289
01059 Vitoria-Gasteiz	Mujeres	2001	111.150
01059 Vitoria-Gasteiz	Mujeres	2000	110.567
01059 Vitoria-Gasteiz	Mujeres	1999	110.449
01059 Vitoria-Gasteiz	Mujeres	1998	110.073
01059 Vitoria-Gasteiz	Mujeres	1997	""
01059 Vitoria-Gasteiz	Mujeres	1996	108.934
01060 Yécora/Iekora	Total	2024	265
01060 Yécora/Iekora	Total	2023	249
01060 Yécora/Iekora	Total	2022	247
01060 Yécora/Iekora	Total	2021	266
01060 Yécora/Iekora	Total	2020	270
01060 Yécora/Iekora	Total	2019	268
01060 Yécora/Iekora	Total	2018	269
01060 Yécora/Iekora	Total	2017	270
01060 Yécora/Iekora	Total	2016	269
01060 Yécora/Iekora	Total	2015	266
01060 Yécora/Iekora	Total	2014	258
01060 Yécora/Iekora	Total	2013	265
01060 Yécora/Iekora	Total	2012	285
01060 Yécora/Iekora	Total	2011	287
01060 Yécora/Iekora	Total	2010	286
01060 Yécora/Iekora	Total	2009	305
01060 Yécora/Iekora	Total	2008	299
01060 Yécora/Iekora	Total	2007	293
01060 Yécora/Iekora	Total	2006	286
01060 Yécora/Iekora	Total	2005	279
01060 Yécora/Iekora	Total	2004	266
01060 Yécora/Iekora	Total	2003	255
01060 Yécora/Iekora	Total	2002	262
01060 Yécora/Iekora	Total	2001	270
01060 Yécora/Iekora	Total	2000	265
01060 Yécora/Iekora	Total	1999	257
01060 Yécora/Iekora	Total	1998	252
01060 Yécora/Iekora	Total	1997	""
01060 Yécora/Iekora	Total	1996	254
01060 Yécora/Iekora	Hombres	2024	143
01060 Yécora/Iekora	Hombres	2023	127
01060 Yécora/Iekora	Hombres	2022	126
01060 Yécora/Iekora	Hombres	2021	135
01060 Yécora/Iekora	Hombres	2020	139
01060 Yécora/Iekora	Hombres	2019	140
01060 Yécora/Iekora	Hombres	2018	139
01060 Yécora/Iekora	Hombres	2017	139
01060 Yécora/Iekora	Hombres	2016	139
01060 Yécora/Iekora	Hombres	2015	141
01060 Yécora/Iekora	Hombres	2014	133
01060 Yécora/Iekora	Hombres	2013	136
01060 Yécora/Iekora	Hombres	2012	149
01060 Yécora/Iekora	Hombres	2011	154
01060 Yécora/Iekora	Hombres	2010	152
01060 Yécora/Iekora	Hombres	2009	165
01060 Yécora/Iekora	Hombres	2008	156
01060 Yécora/Iekora	Hombres	2007	153
01060 Yécora/Iekora	Hombres	2006	145
01060 Yécora/Iekora	Hombres	2005	145
01060 Yécora/Iekora	Hombres	2004	130
01060 Yécora/Iekora	Hombres	2003	123
01060 Yécora/Iekora	Hombres	2002	132
01060 Yécora/Iekora	Hombres	2001	133
01060 Yécora/Iekora	Hombres	2000	130
01060 Yécora/Iekora	Hombres	1999	123
01060 Yécora/Iekora	Hombres	1998	124
01060 Yécora/Iekora	Hombres	1997	""
01060 Yécora/Iekora	Hombres	1996	126
01060 Yécora/Iekora	Mujeres	2024	122
01060 Yécora/Iekora	Mujeres	2023	122
01060 Yécora/Iekora	Mujeres	2022	121
01060 Yécora/Iekora	Mujeres	2021	131
01060 Yécora/Iekora	Mujeres	2020	131
01060 Yécora/Iekora	Mujeres	2019	128
01060 Yécora/Iekora	Mujeres	2018	130
01060 Yécora/Iekora	Mujeres	2017	131
01060 Yécora/Iekora	Mujeres	2016	130
01060 Yécora/Iekora	Mujeres	2015	125
01060 Yécora/Iekora	Mujeres	2014	125
01060 Yécora/Iekora	Mujeres	2013	129
01060 Yécora/Iekora	Mujeres	2012	136
01060 Yécora/Iekora	Mujeres	2011	133
01060 Yécora/Iekora	Mujeres	2010	134
01060 Yécora/Iekora	Mujeres	2009	140
01060 Yécora/Iekora	Mujeres	2008	143
01060 Yécora/Iekora	Mujeres	2007	140
01060 Yécora/Iekora	Mujeres	2006	141
01060 Yécora/Iekora	Mujeres	2005	134
01060 Yécora/Iekora	Mujeres	2004	136
01060 Yécora/Iekora	Mujeres	2003	132
01060 Yécora/Iekora	Mujeres	2002	130
01060 Yécora/Iekora	Mujeres	2001	137
01060 Yécora/Iekora	Mujeres	2000	135
01060 Yécora/Iekora	Mujeres	1999	134
01060 Yécora/Iekora	Mujeres	1998	128
01060 Yécora/Iekora	Mujeres	1997	""
01060 Yécora/Iekora	Mujeres	1996	128
01061 Zalduondo	Total	2024	194
01061 Zalduondo	Total	2023	196
01061 Zalduondo	Total	2022	195
01061 Zalduondo	Total	2021	192
01061 Zalduondo	Total	2020	185
01061 Zalduondo	Total	2019	183
01061 Zalduondo	Total	2018	186
01061 Zalduondo	Total	2017	190
01061 Zalduondo	Total	2016	188
01061 Zalduondo	Total	2015	196
01061 Zalduondo	Total	2014	185
01061 Zalduondo	Total	2013	186
01061 Zalduondo	Total	2012	185
01061 Zalduondo	Total	2011	197
01061 Zalduondo	Total	2010	193
01061 Zalduondo	Total	2009	185
01061 Zalduondo	Total	2008	184
01061 Zalduondo	Total	2007	185
01061 Zalduondo	Total	2006	176
01061 Zalduondo	Total	2005	169
01061 Zalduondo	Total	2004	162
01061 Zalduondo	Total	2003	146
01061 Zalduondo	Total	2002	142
01061 Zalduondo	Total	2001	139
01061 Zalduondo	Total	2000	138
01061 Zalduondo	Total	1999	141
01061 Zalduondo	Total	1998	132
01061 Zalduondo	Total	1997	""
01061 Zalduondo	Total	1996	136
01061 Zalduondo	Hombres	2024	105
01061 Zalduondo	Hombres	2023	106
01061 Zalduondo	Hombres	2022	106
01061 Zalduondo	Hombres	2021	105
01061 Zalduondo	Hombres	2020	105
01061 Zalduondo	Hombres	2019	103
01061 Zalduondo	Hombres	2018	104
01061 Zalduondo	Hombres	2017	106
01061 Zalduondo	Hombres	2016	105
01061 Zalduondo	Hombres	2015	108
01061 Zalduondo	Hombres	2014	102
01061 Zalduondo	Hombres	2013	104
01061 Zalduondo	Hombres	2012	104
01061 Zalduondo	Hombres	2011	109
01061 Zalduondo	Hombres	2010	106
01061 Zalduondo	Hombres	2009	100
01061 Zalduondo	Hombres	2008	100
01061 Zalduondo	Hombres	2007	98
01061 Zalduondo	Hombres	2006	90
01061 Zalduondo	Hombres	2005	88
01061 Zalduondo	Hombres	2004	84
01061 Zalduondo	Hombres	2003	76
01061 Zalduondo	Hombres	2002	76
01061 Zalduondo	Hombres	2001	76
01061 Zalduondo	Hombres	2000	75
01061 Zalduondo	Hombres	1999	74
01061 Zalduondo	Hombres	1998	71
01061 Zalduondo	Hombres	1997	""
01061 Zalduondo	Hombres	1996	73
01061 Zalduondo	Mujeres	2024	89
01061 Zalduondo	Mujeres	2023	90
01061 Zalduondo	Mujeres	2022	89
01061 Zalduondo	Mujeres	2021	87
01061 Zalduondo	Mujeres	2020	80
01061 Zalduondo	Mujeres	2019	80
01061 Zalduondo	Mujeres	2018	82
01061 Zalduondo	Mujeres	2017	84
01061 Zalduondo	Mujeres	2016	83
01061 Zalduondo	Mujeres	2015	88
01061 Zalduondo	Mujeres	2014	83
01061 Zalduondo	Mujeres	2013	82
01061 Zalduondo	Mujeres	2012	81
01061 Zalduondo	Mujeres	2011	88
01061 Zalduondo	Mujeres	2010	87
01061 Zalduondo	Mujeres	2009	85
01061 Zalduondo	Mujeres	2008	84
01061 Zalduondo	Mujeres	2007	87
01061 Zalduondo	Mujeres	2006	86
01061 Zalduondo	Mujeres	2005	81
01061 Zalduondo	Mujeres	2004	78
01061 Zalduondo	Mujeres	2003	70
01061 Zalduondo	Mujeres	2002	66
01061 Zalduondo	Mujeres	2001	63
01061 Zalduondo	Mujeres	2000	63
01061 Zalduondo	Mujeres	1999	67
01061 Zalduondo	Mujeres	1998	61
01061 Zalduondo	Mujeres	1997	""
01061 Zalduondo	Mujeres	1996	63
01062 Zambrana	Total	2024	442
01062 Zambrana	Total	2023	422
01062 Zambrana	Total	2022	425
01062 Zambrana	Total	2021	432
01062 Zambrana	Total	2020	416
01062 Zambrana	Total	2019	410
01062 Zambrana	Total	2018	400
01062 Zambrana	Total	2017	383
01062 Zambrana	Total	2016	398
01062 Zambrana	Total	2015	406
01062 Zambrana	Total	2014	417
01062 Zambrana	Total	2013	422
01062 Zambrana	Total	2012	430
01062 Zambrana	Total	2011	403
01062 Zambrana	Total	2010	383
01062 Zambrana	Total	2009	377
01062 Zambrana	Total	2008	358
01062 Zambrana	Total	2007	360
01062 Zambrana	Total	2006	362
01062 Zambrana	Total	2005	367
01062 Zambrana	Total	2004	361
01062 Zambrana	Total	2003	352
01062 Zambrana	Total	2002	375
01062 Zambrana	Total	2001	385
01062 Zambrana	Total	2000	364
01062 Zambrana	Total	1999	370
